KODTOV;kolvo_sale;DATA;kolvo_ost
512695;2.00;2023-08-12;38.00
512695;2.00;2023-08-15;17.00
512695;1.00;2023-08-08;13.00
512695;1.00;2023-08-19;19.00
515428;1.00;2023-09-02;16.00
515428;2.00;2023-09-16;12.00
515428;1.00;2023-09-03;15.00
515428;2.00;2023-09-14;28.00
515429;1.00;2023-09-03;9.00
515429;2.00;2023-08-08;1.00
515429;2.00;2023-08-10;3.00
515429;2.00;2023-09-08;8.00
515429;1.00;2023-09-14;3.00
515429;2.00;2023-09-11;5.00
515432;2.00;2023-09-16;11.00
515432;1.00;2023-09-08;12.00
515432;1.00;2023-09-03;13.00
515433;1.00;2023-09-03;5.00
515433;1.00;2023-09-07;4.00
517436;1.00;2023-08-31;5.00
517436;1.00;2023-09-02;4.00
517436;1.00;2023-09-22;6.00
517438;2.00;2023-09-17;5.00
517438;1.00;2023-09-26;3.00
517438;1.00;2023-09-05;8.00
517439;1.00;2023-08-04;15.00
517439;1.00;2023-09-18;8.00
517439;1.00;2023-09-21;7.00
517439;2.00;2023-09-04;11.00
517439;2.00;2023-09-01;26.00
517439;1.00;2023-09-15;11.00
517440;2.00;2023-08-05;8.00
517440;1.00;2023-08-21;1.00
517440;1.00;2023-09-25;14.00
517440;1.00;2023-08-19;1.00
517440;1.00;2023-09-23;15.00
517440;1.00;2023-08-25;16.00
517440;1.00;2023-09-01;12.00
517440;1.00;2023-09-04;10.00
517440;1.00;2023-09-26;13.00
517440;1.00;2023-08-17;2.00
517440;2.00;2023-08-04;11.00
517440;1.00;2023-09-15;16.00
517440;2.00;2023-08-12;4.00
517440;1.00;2023-08-29;14.00
518938;3.00;2023-08-21;62.00
518938;7.00;2023-08-06;29.00
518938;1.00;2023-09-01;48.00
518938;1.00;2023-08-04;36.00
518938;2.00;2023-08-03;39.00
518938;1.00;2023-09-07;43.00
518938;2.00;2023-09-27;25.00
518938;2.00;2023-09-12;76.00
518938;3.00;2023-08-12;16.00
518938;1.00;2023-08-24;28.00
518938;1.00;2023-08-30;49.00
518938;1.00;2023-08-15;29.00
518938;2.00;2023-09-10;80.00
518938;1.00;2023-09-14;33.00
518938;1.00;2023-09-20;30.00
518938;2.00;2023-08-10;22.00
518938;2.00;2023-09-08;42.00
518940;2.00;2023-08-01;110.00
518940;3.00;2023-08-04;156.00
518940;1.00;2023-08-14;36.00
518940;1.00;2023-09-05;36.00
518940;1.00;2023-09-04;37.00
518940;5.00;2023-09-10;102.00
518940;1.00;2023-09-20;53.00
518940;1.00;2023-08-21;31.00
518940;2.00;2023-08-31;46.00
518940;2.00;2023-09-16;48.00
518940;1.00;2023-09-22;50.00
518940;1.00;2023-08-07;49.00
518940;2.00;2023-08-11;84.00
518940;1.00;2023-08-20;32.00
518940;3.00;2023-08-30;37.00
518940;1.00;2023-09-11;29.00
518940;3.00;2023-09-02;40.00
518940;2.00;2023-09-21;104.00
518940;2.00;2023-08-26;78.00
518940;1.00;2023-09-08;28.00
518940;2.00;2023-09-14;25.00
518940;2.00;2023-08-25;41.00
518940;1.00;2023-09-06;29.00
518940;1.00;2023-09-19;18.00
519331;1.00;2023-08-12;3.00
519331;2.00;2023-08-13;2.00
519331;1.00;2023-09-30;5.00
519331;1.00;2023-09-28;6.00
519331;1.00;2023-08-02;6.00
519331;2.00;2023-08-11;3.00
519332;1.00;2023-09-28;12.00
519332;1.00;2023-08-11;10.00
519332;2.00;2023-08-02;30.00
519332;1.00;2023-09-30;11.00
519332;1.00;2023-08-13;10.00
519332;1.00;2023-08-20;13.00
521890;2.00;2023-08-18;7.00
521890;1.00;2023-08-21;5.00
521890;1.00;2023-09-04;12.00
522686;1.00;2023-09-21;7.00
522686;1.00;2023-08-14;9.00
522687;2.00;2023-09-09;7.00
522687;2.00;2023-08-14;5.00
522687;2.00;2023-09-28;6.00
522687;1.00;2023-09-19;5.00
522687;2.00;2023-09-21;4.00
528910;1.00;2023-08-26;9.00
528910;1.00;2023-08-18;11.00
528910;1.00;2023-08-23;10.00
530304;1.00;2023-09-24;13.00
530304;2.00;2023-08-21;15.00
530304;1.00;2023-08-30;10.00
530304;3.00;2023-09-22;14.00
530304;2.00;2023-08-15;5.00
530304;1.00;2023-09-01;15.00
530304;2.00;2023-09-10;15.00
530304;1.00;2023-09-16;9.00
530304;1.00;2023-09-12;13.00
531170;1.00;2023-08-01;21.00
531170;1.00;2023-08-30;15.00
531170;1.00;2023-08-11;25.00
531170;1.00;2023-08-21;21.00
531170;1.00;2023-08-24;19.00
531170;1.00;2023-08-22;20.00
531170;1.00;2023-08-09;15.00
531170;1.00;2023-09-04;26.00
531170;1.00;2023-09-08;21.00
531170;1.00;2023-08-05;16.00
531170;2.00;2023-09-21;18.00
531170;1.00;2023-09-28;14.00
531170;1.00;2023-08-27;18.00
531170;1.00;2023-09-05;25.00
531170;1.00;2023-09-06;24.00
531170;1.00;2023-09-22;16.00
531170;2.00;2023-08-16;23.00
531170;1.00;2023-09-26;3.00
531171;1.00;2023-08-01;43.00
531171;1.00;2023-08-11;33.00
531171;1.00;2023-08-21;37.00
531171;1.00;2023-08-31;30.00
531171;1.00;2023-08-22;35.00
531171;1.00;2023-08-25;31.00
531171;1.00;2023-08-12;31.00
531171;1.00;2023-08-16;26.00
531171;2.00;2023-09-21;33.00
531171;2.00;2023-08-05;80.00
531171;2.00;2023-08-30;32.00
531171;1.00;2023-09-09;26.00
531171;1.00;2023-09-05;25.00
531171;2.00;2023-09-08;62.00
531171;1.00;2023-08-06;38.00
531171;1.00;2023-08-09;37.00
531172;1.00;2023-08-12;41.00
531172;3.00;2023-08-24;40.00
531172;1.00;2023-09-24;29.00
531172;1.00;2023-09-06;32.00
531172;3.00;2023-08-19;66.00
531172;1.00;2023-09-17;37.00
531172;1.00;2023-09-30;37.00
531172;1.00;2023-08-31;36.00
531172;2.00;2023-09-26;56.00
531172;1.00;2023-09-20;36.00
531172;3.00;2023-08-30;27.00
531172;1.00;2023-09-28;38.00
531172;1.00;2023-08-10;42.00
531172;2.00;2023-08-23;60.00
531173;1.00;2023-08-14;15.00
531173;1.00;2023-08-03;17.00
531173;1.00;2023-09-24;27.00
531173;2.00;2023-08-31;60.00
531173;1.00;2023-09-26;26.00
531173;1.00;2023-09-29;24.00
531173;1.00;2023-08-29;29.00
531173;2.00;2023-09-04;27.00
531173;1.00;2023-09-17;35.00
531173;2.00;2023-08-18;26.00
531173;1.00;2023-09-06;25.00
531173;2.00;2023-08-20;24.00
531173;2.00;2023-09-28;26.00
531173;1.00;2023-08-21;22.00
531173;1.00;2023-09-15;36.00
531173;1.00;2023-08-12;16.00
531174;5.00;2023-08-22;38.00
531174;1.00;2023-09-07;18.00
531174;1.00;2023-09-20;36.00
531174;2.00;2023-08-14;11.00
531174;1.00;2023-08-17;21.00
531174;1.00;2023-08-09;14.00
531174;1.00;2023-08-02;7.00
531174;1.00;2023-09-19;37.00
531174;1.00;2023-08-06;15.00
531174;3.00;2023-09-04;21.00
531174;2.00;2023-08-05;34.00
531174;1.00;2023-09-22;31.00
531174;2.00;2023-08-29;22.00
531175;1.00;2023-08-14;29.00
531175;2.00;2023-08-29;108.00
531175;3.00;2023-09-04;92.00
531175;2.00;2023-09-30;71.00
531175;1.00;2023-08-09;18.00
531175;2.00;2023-08-28;56.00
531175;3.00;2023-09-20;170.00
531175;2.00;2023-09-26;76.00
531175;1.00;2023-08-01;18.00
531175;1.00;2023-08-05;21.00
531175;3.00;2023-08-21;138.00
531175;2.00;2023-08-24;65.00
531175;2.00;2023-08-27;116.00
531175;2.00;2023-09-09;87.00
531175;1.00;2023-08-02;17.00
531175;1.00;2023-09-06;89.00
531175;1.00;2023-08-17;70.00
531175;1.00;2023-08-22;66.00
531175;2.00;2023-08-25;63.00
531175;1.00;2023-09-07;88.00
531176;1.00;2023-08-15;12.00
531176;1.00;2023-08-25;19.00
531176;2.00;2023-09-20;18.00
531176;2.00;2023-09-17;24.00
531176;1.00;2023-08-31;18.00
531177;1.00;2023-08-13;24.00
531177;1.00;2023-08-29;31.00
531177;1.00;2023-08-18;31.00
531177;1.00;2023-08-31;29.00
531177;1.00;2023-08-19;30.00
531177;2.00;2023-08-04;35.00
531177;1.00;2023-08-30;30.00
531177;1.00;2023-09-18;28.00
531177;1.00;2023-08-10;28.00
531177;2.00;2023-08-12;26.00
531177;1.00;2023-09-26;22.00
531177;1.00;2023-09-01;28.00
531177;1.00;2023-09-17;29.00
531177;1.00;2023-08-15;23.00
531177;1.00;2023-08-24;36.00
531177;1.00;2023-08-25;35.00
531177;1.00;2023-09-20;25.00
531178;1.00;2023-08-28;14.00
531178;1.00;2023-08-31;13.00
531178;2.00;2023-09-12;40.00
531178;1.00;2023-08-04;27.00
531178;2.00;2023-08-26;38.00
531178;1.00;2023-09-21;27.00
531178;1.00;2023-08-25;20.00
531178;1.00;2023-08-10;26.00
531178;2.00;2023-09-05;22.00
531178;1.00;2023-09-16;17.00
531178;1.00;2023-09-19;16.00
531178;2.00;2023-09-29;22.00
531178;1.00;2023-08-22;22.00
531179;4.00;2023-09-07;129.00
531179;1.00;2023-09-16;44.00
531179;1.00;2023-09-12;38.00
531179;2.00;2023-09-05;90.00
531179;2.00;2023-09-08;41.00
531179;1.00;2023-09-09;39.00
531179;1.00;2023-09-26;40.00
531179;2.00;2023-08-19;16.00
531179;1.00;2023-08-26;13.00
531179;1.00;2023-09-14;49.00
531179;1.00;2023-09-18;43.00
531179;1.00;2023-08-14;17.00
531179;2.00;2023-09-20;42.00
531557;1.00;2023-09-24;10.00
531557;1.00;2023-08-08;17.00
531557;1.00;2023-09-12;11.00
535488;2.00;2023-09-23;28.00
535488;2.00;2023-09-26;52.00
535488;1.00;2023-08-03;7.00
535488;3.00;2023-08-04;12.00
535488;3.00;2023-08-17;24.00
535488;1.00;2023-09-08;22.00
535488;1.00;2023-08-12;13.00
535488;1.00;2023-09-11;21.00
535488;1.00;2023-08-24;30.00
535488;2.00;2023-09-15;20.00
535488;1.00;2023-09-21;29.00
535488;2.00;2023-08-31;24.00
535490;2.00;2023-08-03;20.00
535490;1.00;2023-08-20;8.00
535590;1.00;2023-08-03;13.00
535590;2.00;2023-09-04;11.00
535590;1.00;2023-08-29;12.00
535590;1.00;2023-09-27;7.00
535592;2.00;2023-08-13;16.00
535592;1.00;2023-08-29;13.00
535592;1.00;2023-09-04;12.00
535592;1.00;2023-08-03;18.00
535592;1.00;2023-08-25;14.00
535592;2.00;2023-09-05;11.00
535592;1.00;2023-09-27;7.00
535592;2.00;2023-08-12;18.00
535592;1.00;2023-09-09;9.00
535592;1.00;2023-09-22;10.00
535592;1.00;2023-09-30;10.00
536198;1.00;2023-08-06;32.00
536198;2.00;2023-09-04;16.00
536198;1.00;2023-08-14;39.00
536198;1.00;2023-09-01;17.00
536198;5.00;2023-09-05;11.00
536198;1.00;2023-08-25;19.00
536198;1.00;2023-08-15;38.00
536198;2.00;2023-08-21;24.00
536198;1.00;2023-08-24;20.00
536198;1.00;2023-08-07;31.00
536198;1.00;2023-08-30;18.00
536199;1.00;2023-09-11;8.00
536199;1.00;2023-09-28;3.00
538764;1.00;2023-08-29;6.00
538764;1.00;2023-09-04;4.00
538764;1.00;2023-09-13;8.00
538764;1.00;2023-09-01;3.00
538765;2.00;2023-08-25;15.00
538765;2.00;2023-09-10;18.00
538765;1.00;2023-09-28;15.00
538765;1.00;2023-08-13;21.00
538765;1.00;2023-08-19;20.00
538765;1.00;2023-08-22;18.00
538765;1.00;2023-08-20;19.00
538765;1.00;2023-08-26;13.00
538765;1.00;2023-09-09;19.00
538765;1.00;2023-08-29;12.00
538765;1.00;2023-09-17;16.00
541543;3.00;2023-09-09;10.00
541543;1.00;2023-08-23;3.00
547168;1.00;2023-09-23;1.00
547168;1.00;2023-08-10;6.00
547668;1.00;2023-09-01;1.00
548078;1.00;2023-08-15;12.00
548078;1.00;2023-09-03;7.00
548078;1.00;2023-08-30;8.00
548078;1.00;2023-08-21;11.00
548078;1.00;2023-08-13;13.00
548081;2.00;2023-08-19;5.00
548081;1.00;2023-08-11;8.00
548081;1.00;2023-08-30;7.00
548081;1.00;2023-09-09;8.00
548081;2.00;2023-09-10;14.00
548082;1.00;2023-08-27;3.00
548082;1.00;2023-09-22;8.00
548082;1.00;2023-08-21;3.00
548082;1.00;2023-08-16;5.00
548082;2.00;2023-09-23;7.00
548082;5.00;2023-09-10;11.00
548082;1.00;2023-09-13;6.00
548082;4.00;2023-08-11;6.00
548082;1.00;2023-08-17;4.00
548082;2.00;2023-08-24;5.00
548082;1.00;2023-09-18;5.00
548086;1.00;2023-09-23;12.00
548086;1.00;2023-09-11;13.00
548086;1.00;2023-09-06;14.00
548087;1.00;2023-08-28;3.00
548087;1.00;2023-08-26;2.00
548087;1.00;2023-08-04;10.00
548087;2.00;2023-09-02;1.00
548087;2.00;2023-08-18;9.00
548087;1.00;2023-08-23;6.00
548087;1.00;2023-09-23;12.00
548087;1.00;2023-09-29;11.00
548087;1.00;2023-08-19;7.00
548089;2.00;2023-08-22;12.00
548090;1.00;2023-08-22;39.00
548090;1.00;2023-09-15;38.00
549840;1.00;2023-08-25;33.00
549840;1.00;2023-09-26;39.00
549840;1.00;2023-08-08;38.00
549840;1.00;2023-08-01;35.00
549840;1.00;2023-08-07;44.00
549840;1.00;2023-08-10;37.00
549840;1.00;2023-08-20;43.00
549840;1.00;2023-09-15;50.00
549840;1.00;2023-09-24;45.00
549840;1.00;2023-08-26;44.00
549840;1.00;2023-09-04;35.00
549840;1.00;2023-09-01;33.00
549840;2.00;2023-09-17;45.00
549840;1.00;2023-09-30;45.00
549840;2.00;2023-08-05;46.00
549840;1.00;2023-09-09;34.00
549840;1.00;2023-08-12;45.00
549840;3.00;2023-08-31;74.00
549840;2.00;2023-09-23;70.00
549840;2.00;2023-08-14;42.00
549840;1.00;2023-08-21;42.00
549840;1.00;2023-08-24;38.00
549840;2.00;2023-09-25;82.00
549840;1.00;2023-09-10;57.00
549840;4.00;2023-09-02;124.00
549840;1.00;2023-08-29;38.00
549841;3.00;2023-08-25;128.00
549841;2.00;2023-08-28;214.00
549841;2.00;2023-09-13;262.00
549841;1.00;2023-09-23;112.00
549841;1.00;2023-09-29;101.00
549841;1.00;2023-08-10;46.00
549841;1.00;2023-08-19;93.00
549841;4.00;2023-08-26;238.00
549841;2.00;2023-08-29;186.00
549841;1.00;2023-09-27;105.00
549841;6.00;2023-08-05;355.00
549841;6.00;2023-08-18;416.00
549841;4.00;2023-08-21;168.00
549841;3.00;2023-08-27;226.00
549841;1.00;2023-09-03;109.00
549841;4.00;2023-08-07;120.00
549841;4.00;2023-08-20;264.00
549841;1.00;2023-08-23;73.00
549841;2.00;2023-09-02;174.00
549841;3.00;2023-08-11;86.00
549841;1.00;2023-08-24;70.00
549841;2.00;2023-09-25;222.00
549841;3.00;2023-08-01;90.00
549841;2.00;2023-08-06;130.00
549841;2.00;2023-08-22;148.00
549841;4.00;2023-09-10;552.00
549841;1.00;2023-09-20;116.00
549841;1.00;2023-08-13;95.00
549841;2.00;2023-09-11;268.00
549841;2.00;2023-08-15;178.00
549841;3.00;2023-08-31;270.00
549841;3.00;2023-09-04;324.00
549841;2.00;2023-09-26;218.00
549841;4.00;2023-08-03;123.00
549841;2.00;2023-08-16;85.00
549841;1.00;2023-09-17;124.00
549841;6.00;2023-08-04;111.00
549841;2.00;2023-08-14;91.00
549841;7.00;2023-08-17;249.00
549841;3.00;2023-09-15;254.00
549841;3.00;2023-08-08;153.00
549841;1.00;2023-09-06;105.00
549841;2.00;2023-09-09;100.00
549841;1.00;2023-09-19;120.00
550089;1.00;2023-09-28;30.00
550089;1.00;2023-09-14;29.00
550089;1.00;2023-09-04;38.00
550089;2.00;2023-09-06;37.00
550089;1.00;2023-09-29;29.00
550089;1.00;2023-08-03;17.00
550089;1.00;2023-09-07;35.00
550089;1.00;2023-08-05;28.00
550089;2.00;2023-08-01;48.00
550089;2.00;2023-08-07;26.00
550089;6.00;2023-08-10;44.00
550089;2.00;2023-09-21;22.00
550089;2.00;2023-09-30;28.00
550089;1.00;2023-09-02;39.00
550089;1.00;2023-08-06;27.00
550089;2.00;2023-08-28;82.00
550089;2.00;2023-08-08;24.00
550089;2.00;2023-09-22;40.00
550305;4.00;2023-08-02;192.00
550305;2.00;2023-08-05;156.00
550305;2.00;2023-08-11;118.00
550305;2.00;2023-08-18;65.00
550305;2.00;2023-08-24;100.00
550305;1.00;2023-09-12;48.00
550305;1.00;2023-09-16;35.00
550305;1.00;2023-09-19;50.00
550305;3.00;2023-09-25;100.00
550305;3.00;2023-08-28;174.00
550305;1.00;2023-09-13;47.00
550305;4.00;2023-09-26;141.00
550305;1.00;2023-09-29;65.00
550305;1.00;2023-08-01;65.00
550305;1.00;2023-08-07;71.00
550305;2.00;2023-08-20;124.00
550305;2.00;2023-08-23;104.00
550305;1.00;2023-08-03;60.00
550305;2.00;2023-08-10;61.00
550305;1.00;2023-08-04;59.00
550305;2.00;2023-08-17;110.00
550305;1.00;2023-09-05;69.00
550305;1.00;2023-09-15;39.00
550305;1.00;2023-08-13;64.00
550305;1.00;2023-08-16;58.00
550305;3.00;2023-09-22;86.00
550305;3.00;2023-09-07;177.00
550305;2.00;2023-09-20;98.00
550305;2.00;2023-08-08;140.00
550305;1.00;2023-08-21;53.00
550305;1.00;2023-09-06;63.00
550305;2.00;2023-08-06;146.00
550305;4.00;2023-08-09;130.00
550305;1.00;2023-08-12;65.00
550305;2.00;2023-08-31;78.00
550305;3.00;2023-09-10;102.00
550305;1.00;2023-08-19;63.00
550305;1.00;2023-08-26;88.00
550305;1.00;2023-09-04;70.00
550305;4.00;2023-09-14;168.00
550305;1.00;2023-09-17;54.00
550305;1.00;2023-09-27;43.00
550305;2.00;2023-09-30;122.00
550305;4.00;2023-09-02;304.00
550305;1.00;2023-09-21;44.00
550305;1.00;2023-09-28;40.00
550306;2.00;2023-09-09;24.00
550306;1.00;2023-09-15;31.00
550306;1.00;2023-08-26;23.00
550306;3.00;2023-09-17;56.00
550306;1.00;2023-09-26;31.00
550306;1.00;2023-08-08;27.00
550306;1.00;2023-09-08;25.00
550306;1.00;2023-08-04;19.00
550306;2.00;2023-08-24;31.00
550306;1.00;2023-09-18;25.00
550306;1.00;2023-08-21;32.00
550306;1.00;2023-08-31;22.00
550307;1.00;2023-09-29;72.00
550307;1.00;2023-08-13;81.00
550307;3.00;2023-08-26;171.00
550307;2.00;2023-09-17;174.00
550307;1.00;2023-09-20;80.00
550307;1.00;2023-08-20;70.00
550307;2.00;2023-08-23;118.00
550307;2.00;2023-09-15;158.00
550307;1.00;2023-08-14;77.00
550307;1.00;2023-09-12;84.00
550307;3.00;2023-08-05;160.00
550307;4.00;2023-08-08;216.00
550307;2.00;2023-08-24;112.00
550307;2.00;2023-08-27;104.00
550307;3.00;2023-09-03;116.00
550307;1.00;2023-08-07;73.00
550307;5.00;2023-08-16;222.00
550307;1.00;2023-08-02;66.00
550307;1.00;2023-08-12;82.00
550307;4.00;2023-08-25;122.00
550307;5.00;2023-08-31;117.00
550307;2.00;2023-09-23;154.00
550307;2.00;2023-08-15;152.00
550307;1.00;2023-09-13;81.00
550307;2.00;2023-08-19;72.00
550307;1.00;2023-08-22;64.00
550307;3.00;2023-08-29;46.00
550307;2.00;2023-09-11;87.00
550307;1.00;2023-09-14;80.00
550307;1.00;2023-09-30;70.00
550307;3.00;2023-08-04;192.00
550307;1.00;2023-08-30;43.00
550307;2.00;2023-08-21;132.00
550307;1.00;2023-09-09;48.00
550308;1.00;2023-08-31;39.00
550308;1.00;2023-08-17;30.00
550308;1.00;2023-08-16;31.00
550308;1.00;2023-08-22;37.00
550308;1.00;2023-09-07;33.00
550308;2.00;2023-08-07;58.00
550308;3.00;2023-08-13;74.00
550308;2.00;2023-09-08;32.00
550308;1.00;2023-09-06;34.00
550308;1.00;2023-09-12;27.00
550308;1.00;2023-09-28;19.00
550308;1.00;2023-08-12;38.00
550308;1.00;2023-09-13;26.00
550308;1.00;2023-09-16;23.00
550308;1.00;2023-09-19;30.00
550308;1.00;2023-09-26;22.00
550308;1.00;2023-09-10;30.00
550308;1.00;2023-09-29;30.00
550308;2.00;2023-09-22;26.00
550308;4.00;2023-09-05;114.00
550308;4.00;2023-09-21;58.00
550308;1.00;2023-08-09;27.00
550308;2.00;2023-08-19;78.00
550308;2.00;2023-09-17;34.00
550309;1.00;2023-08-27;28.00
550309;2.00;2023-09-05;56.00
550309;1.00;2023-09-09;22.00
550309;1.00;2023-09-06;26.00
550309;2.00;2023-09-16;38.00
550309;3.00;2023-09-22;34.00
550309;1.00;2023-08-03;12.00
550309;1.00;2023-08-06;8.00
550309;1.00;2023-09-20;19.00
550309;3.00;2023-09-08;46.00
550309;2.00;2023-08-29;27.00
550309;1.00;2023-09-24;33.00
550309;2.00;2023-08-25;33.00
550309;2.00;2023-09-17;23.00
550309;1.00;2023-08-31;25.00
550309;2.00;2023-09-13;27.00
550309;2.00;2023-08-04;11.00
550309;1.00;2023-09-12;28.00
550309;3.00;2023-09-15;24.00
550309;2.00;2023-09-18;21.00
550309;1.00;2023-08-05;9.00
550309;2.00;2023-08-21;37.00
550309;2.00;2023-08-13;4.00
550309;1.00;2023-09-11;29.00
550309;1.00;2023-09-14;25.00
550309;2.00;2023-09-21;36.00
550309;1.00;2023-08-09;5.00
550309;1.00;2023-08-19;38.00
550309;1.00;2023-09-23;14.00
550309;4.00;2023-09-26;90.00
550680;1.00;2023-09-05;26.00
550680;2.00;2023-08-06;16.00
550680;2.00;2023-08-31;21.00
550680;1.00;2023-09-03;16.00
550680;1.00;2023-09-16;19.00
550680;2.00;2023-09-25;26.00
550680;1.00;2023-08-28;22.00
550680;1.00;2023-08-13;22.00
550680;2.00;2023-08-16;17.00
550680;1.00;2023-09-04;27.00
550680;4.00;2023-09-28;20.00
550680;1.00;2023-08-01;17.00
550680;1.00;2023-08-15;21.00
550680;1.00;2023-09-12;23.00
550682;2.00;2023-08-01;52.00
550682;2.00;2023-08-11;52.00
550682;2.00;2023-08-20;49.00
550682;1.00;2023-09-09;27.00
550682;2.00;2023-09-15;6.00
550682;6.00;2023-08-24;108.00
550682;3.00;2023-08-31;24.00
550682;2.00;2023-09-05;33.00
550682;1.00;2023-08-06;58.00
550682;1.00;2023-08-25;30.00
550682;2.00;2023-08-22;42.00
550682;5.00;2023-08-21;94.00
550682;2.00;2023-09-03;37.00
550682;2.00;2023-09-06;30.00
550682;3.00;2023-08-30;17.00
550682;1.00;2023-09-25;1.00
550682;2.00;2023-08-15;58.00
550682;2.00;2023-08-13;62.00
550682;2.00;2023-08-16;108.00
550682;2.00;2023-08-09;54.00
550682;3.00;2023-08-19;52.00
550682;5.00;2023-08-28;66.00
550682;1.00;2023-09-07;28.00
550876;1.00;2023-08-19;42.00
550876;1.00;2023-08-22;40.00
550876;1.00;2023-09-08;27.00
550876;1.00;2023-09-14;15.00
550876;2.00;2023-09-24;52.00
550876;1.00;2023-08-11;39.00
550876;1.00;2023-08-15;33.00
550876;1.00;2023-09-22;17.00
550876;1.00;2023-09-18;22.00
550876;1.00;2023-08-08;43.00
550876;1.00;2023-08-31;35.00
550876;3.00;2023-09-03;99.00
550876;1.00;2023-09-09;26.00
550876;1.00;2023-09-28;20.00
550876;1.00;2023-08-12;36.00
550876;1.00;2023-09-04;30.00
550876;2.00;2023-09-10;50.00
550876;1.00;2023-09-23;16.00
550876;1.00;2023-09-26;24.00
550876;1.00;2023-09-30;31.00
550876;1.00;2023-08-06;44.00
550876;1.00;2023-08-09;40.00
550876;1.00;2023-08-16;32.00
550876;2.00;2023-08-26;78.00
550876;2.00;2023-09-17;50.00
550876;1.00;2023-08-01;35.00
550876;2.00;2023-09-12;42.00
550877;1.00;2023-08-16;59.00
550877;1.00;2023-08-19;76.00
550877;2.00;2023-09-17;166.00
550877;2.00;2023-08-01;43.00
550877;2.00;2023-09-02;128.00
550877;2.00;2023-09-24;120.00
550877;4.00;2023-08-22;207.00
550877;1.00;2023-09-10;85.00
550877;3.00;2023-09-23;128.00
550877;1.00;2023-08-05;75.00
550877;1.00;2023-08-27;72.00
550877;4.00;2023-09-03;340.00
550877;1.00;2023-09-22;66.00
550877;1.00;2023-09-25;57.00
550877;7.00;2023-08-11;325.00
550877;3.00;2023-08-24;124.00
550877;1.00;2023-09-12;82.00
550877;3.00;2023-09-19;148.00
550877;3.00;2023-08-26;152.00
550877;1.00;2023-09-14;79.00
550877;1.00;2023-08-07;72.00
550877;1.00;2023-08-03;41.00
550877;1.00;2023-09-11;84.00
550877;2.00;2023-08-04;76.00
550877;1.00;2023-08-14;64.00
550877;2.00;2023-08-17;56.00
550877;1.00;2023-08-20;74.00
550877;1.00;2023-08-23;65.00
550877;2.00;2023-09-08;156.00
550877;4.00;2023-09-18;240.00
550877;3.00;2023-09-21;138.00
550877;7.00;2023-08-12;225.00
550877;1.00;2023-08-15;63.00
550877;3.00;2023-08-25;237.00
550877;1.00;2023-08-28;69.00
550877;1.00;2023-09-16;76.00
550877;2.00;2023-09-26;110.00
550877;1.00;2023-09-29;63.00
550877;2.00;2023-08-08;140.00
550877;1.00;2023-08-18;77.00
550877;3.00;2023-08-21;219.00
550877;2.00;2023-09-09;152.00
551090;1.00;2023-08-14;25.00
551090;2.00;2023-08-02;26.00
551090;2.00;2023-08-27;50.00
551090;1.00;2023-09-22;29.00
551090;1.00;2023-09-29;36.00
551090;1.00;2023-08-13;26.00
551090;2.00;2023-08-28;46.00
551090;2.00;2023-09-13;72.00
551090;1.00;2023-09-20;30.00
551090;1.00;2023-08-11;27.00
551090;2.00;2023-09-19;68.00
551090;1.00;2023-08-20;31.00
551090;2.00;2023-08-08;28.00
551090;2.00;2023-08-16;48.00
551090;2.00;2023-09-11;80.00
551090;1.00;2023-09-27;25.00
551090;1.00;2023-08-25;28.00
